full_size_dir,unity_resize_dir,width,height,cosine_similarity
D:\vae_test_set\1920x1080\images\10835.jpg,D:\vae_test_set\1920x1080\64x64\10835.jpg,1920,1080,0.9997657859255721
D:\vae_test_set\1920x1080\images\7031.jpg,D:\vae_test_set\1920x1080\64x64\7031.jpg,1920,1080,0.9997631091245092
D:\vae_test_set\1920x1080\images\22956.jpg,D:\vae_test_set\1920x1080\64x64\22956.jpg,1920,1080,0.9997318632488413
D:\vae_test_set\1920x1080\images\4306.jpg,D:\vae_test_set\1920x1080\64x64\4306.jpg,1920,1080,0.9996507114886217
D:\vae_test_set\1920x1080\images\13467.jpg,D:\vae_test_set\1920x1080\64x64\13467.jpg,1920,1080,0.9996928953264669
D:\vae_test_set\1920x1080\images\27245.jpg,D:\vae_test_set\1920x1080\64x64\27245.jpg,1920,1080,0.9997795461980157
D:\vae_test_set\1920x1080\images\29806.jpg,D:\vae_test_set\1920x1080\64x64\29806.jpg,1920,1080,0.9996976954029987
D:\vae_test_set\1920x1080\images\28838.jpg,D:\vae_test_set\1920x1080\64x64\28838.jpg,1920,1080,0.9997527517919338
D:\vae_test_set\1920x1080\images\834.jpg,D:\vae_test_set\1920x1080\64x64\834.jpg,1920,1080,0.9997963485474944
D:\vae_test_set\1920x1080\images\28770.jpg,D:\vae_test_set\1920x1080\64x64\28770.jpg,1920,1080,0.9996937010135488
D:\vae_test_set\1920x1080\images\17621.jpg,D:\vae_test_set\1920x1080\64x64\17621.jpg,1920,1080,0.999782782184612
D:\vae_test_set\1920x1080\images\13631.jpg,D:\vae_test_set\1920x1080\64x64\13631.jpg,1920,1080,0.9996979942794002
D:\vae_test_set\1920x1080\images\18925.jpg,D:\vae_test_set\1920x1080\64x64\18925.jpg,1920,1080,0.9997827687600728
D:\vae_test_set\1920x1080\images\16474.jpg,D:\vae_test_set\1920x1080\64x64\16474.jpg,1920,1080,0.9996662491667884
D:\vae_test_set\1920x1080\images\8630.jpg,D:\vae_test_set\1920x1080\64x64\8630.jpg,1920,1080,0.9995437116625169
D:\vae_test_set\1920x1080\images\14020.jpg,D:\vae_test_set\1920x1080\64x64\14020.jpg,1920,1080,0.9997472845229717
D:\vae_test_set\1920x1080\images\1327.jpg,D:\vae_test_set\1920x1080\64x64\1327.jpg,1920,1080,0.99971321363267
D:\vae_test_set\1920x1080\images\7306.jpg,D:\vae_test_set\1920x1080\64x64\7306.jpg,1920,1080,0.9997759839498722
D:\vae_test_set\1920x1080\images\24449.jpg,D:\vae_test_set\1920x1080\64x64\24449.jpg,1920,1080,0.9997881308237567
D:\vae_test_set\1920x1080\images\449.jpg,D:\vae_test_set\1920x1080\64x64\449.jpg,1920,1080,0.9997693940224257
D:\vae_test_set\1920x1080\images\28835.jpg,D:\vae_test_set\1920x1080\64x64\28835.jpg,1920,1080,0.9997814950775645
D:\vae_test_set\1920x1080\images\4957.jpg,D:\vae_test_set\1920x1080\64x64\4957.jpg,1920,1080,0.9997924089032411
D:\vae_test_set\1920x1080\images\11006.jpg,D:\vae_test_set\1920x1080\64x64\11006.jpg,1920,1080,0.9997916709819877
D:\vae_test_set\1920x1080\images\11344.jpg,D:\vae_test_set\1920x1080\64x64\11344.jpg,1920,1080,0.9997820020219313
D:\vae_test_set\1920x1080\images\7613.jpg,D:\vae_test_set\1920x1080\64x64\7613.jpg,1920,1080,0.9998001200166574
D:\vae_test_set\1920x1080\images\2921.jpg,D:\vae_test_set\1920x1080\64x64\2921.jpg,1920,1080,0.9997399544421501
D:\vae_test_set\1920x1080\images\19151.jpg,D:\vae_test_set\1920x1080\64x64\19151.jpg,1920,1080,0.9997940150741651
D:\vae_test_set\1920x1080\images\25440.jpg,D:\vae_test_set\1920x1080\64x64\25440.jpg,1920,1080,0.9996866126204501
D:\vae_test_set\1920x1080\images\21684.jpg,D:\vae_test_set\1920x1080\64x64\21684.jpg,1920,1080,0.9997468378009062
D:\vae_test_set\1920x1080\images\7677.jpg,D:\vae_test_set\1920x1080\64x64\7677.jpg,1920,1080,0.9998337156413064
D:\vae_test_set\1920x1080\images\13268.jpg,D:\vae_test_set\1920x1080\64x64\13268.jpg,1920,1080,0.9997936686553217
D:\vae_test_set\1920x1080\images\29965.jpg,D:\vae_test_set\1920x1080\64x64\29965.jpg,1920,1080,0.9998132236659916
D:\vae_test_set\1920x1080\images\25882.jpg,D:\vae_test_set\1920x1080\64x64\25882.jpg,1920,1080,0.9995715565808326
D:\vae_test_set\1920x1080\images\13232.jpg,D:\vae_test_set\1920x1080\64x64\13232.jpg,1920,1080,0.9997663514845039
D:\vae_test_set\1920x1080\images\10557.jpg,D:\vae_test_set\1920x1080\64x64\10557.jpg,1920,1080,0.9997146738703752
D:\vae_test_set\1920x1080\images\4451.jpg,D:\vae_test_set\1920x1080\64x64\4451.jpg,1920,1080,0.9997317816632144
D:\vae_test_set\1920x1080\images\15735.jpg,D:\vae_test_set\1920x1080\64x64\15735.jpg,1920,1080,0.9998054750320425
D:\vae_test_set\1920x1080\images\5832.jpg,D:\vae_test_set\1920x1080\64x64\5832.jpg,1920,1080,0.9996008279784343
D:\vae_test_set\1920x1080\images\2953.jpg,D:\vae_test_set\1920x1080\64x64\2953.jpg,1920,1080,0.9997603784909922
D:\vae_test_set\1920x1080\images\18502.jpg,D:\vae_test_set\1920x1080\64x64\18502.jpg,1920,1080,0.999765668855156
D:\vae_test_set\1920x1080\images\18443.jpg,D:\vae_test_set\1920x1080\64x64\18443.jpg,1920,1080,0.999794159511138
D:\vae_test_set\1920x1080\images\25443.jpg,D:\vae_test_set\1920x1080\64x64\25443.jpg,1920,1080,0.9996832796414914
D:\vae_test_set\1920x1080\images\16022.jpg,D:\vae_test_set\1920x1080\64x64\16022.jpg,1920,1080,0.999683280784955
D:\vae_test_set\1920x1080\images\17985.jpg,D:\vae_test_set\1920x1080\64x64\17985.jpg,1920,1080,0.9997959428938695
D:\vae_test_set\1920x1080\images\6144.jpg,D:\vae_test_set\1920x1080\64x64\6144.jpg,1920,1080,0.9997251037598219
D:\vae_test_set\1920x1080\images\1307.jpg,D:\vae_test_set\1920x1080\64x64\1307.jpg,1920,1080,0.9997010151062465
D:\vae_test_set\1920x1080\images\9008.jpg,D:\vae_test_set\1920x1080\64x64\9008.jpg,1920,1080,0.9997537014610319
D:\vae_test_set\1920x1080\images\2218.jpg,D:\vae_test_set\1920x1080\64x64\2218.jpg,1920,1080,0.9997868304965847
D:\vae_test_set\1920x1080\images\2659.jpg,D:\vae_test_set\1920x1080\64x64\2659.jpg,1920,1080,0.9997698847841
D:\vae_test_set\1920x1080\images\26362.jpg,D:\vae_test_set\1920x1080\64x64\26362.jpg,1920,1080,0.9998068022036493
D:\vae_test_set\1920x1080\images\8965.jpg,D:\vae_test_set\1920x1080\64x64\8965.jpg,1920,1080,0.9996096910520247
D:\vae_test_set\1920x1080\images\11155.jpg,D:\vae_test_set\1920x1080\64x64\11155.jpg,1920,1080,0.9994970249235743
D:\vae_test_set\1920x1080\images\26560.jpg,D:\vae_test_set\1920x1080\64x64\26560.jpg,1920,1080,0.9995599359615701
D:\vae_test_set\1920x1080\images\24111.jpg,D:\vae_test_set\1920x1080\64x64\24111.jpg,1920,1080,0.9997669593631934
D:\vae_test_set\1920x1080\images\15528.jpg,D:\vae_test_set\1920x1080\64x64\15528.jpg,1920,1080,0.9996492880263773
D:\vae_test_set\1920x1080\images\27811.jpg,D:\vae_test_set\1920x1080\64x64\27811.jpg,1920,1080,0.9995122457807885
D:\vae_test_set\1920x1080\images\13461.jpg,D:\vae_test_set\1920x1080\64x64\13461.jpg,1920,1080,0.9997989333378975
D:\vae_test_set\1920x1080\images\26449.jpg,D:\vae_test_set\1920x1080\64x64\26449.jpg,1920,1080,0.9997945998873824
D:\vae_test_set\1920x1080\images\28400.jpg,D:\vae_test_set\1920x1080\64x64\28400.jpg,1920,1080,0.9996893004356722
D:\vae_test_set\1920x1080\images\26358.jpg,D:\vae_test_set\1920x1080\64x64\26358.jpg,1920,1080,0.999786532401305
D:\vae_test_set\1920x1080\images\791.jpg,D:\vae_test_set\1920x1080\64x64\791.jpg,1920,1080,0.9997786868216761
D:\vae_test_set\1920x1080\images\8325.jpg,D:\vae_test_set\1920x1080\64x64\8325.jpg,1920,1080,0.9997518560566254
D:\vae_test_set\1920x1080\images\11937.jpg,D:\vae_test_set\1920x1080\64x64\11937.jpg,1920,1080,0.9998172302176995
D:\vae_test_set\1920x1080\images\5012.jpg,D:\vae_test_set\1920x1080\64x64\5012.jpg,1920,1080,0.9997097728710075
D:\vae_test_set\1920x1080\images\18156.jpg,D:\vae_test_set\1920x1080\64x64\18156.jpg,1920,1080,0.9997487097469867
D:\vae_test_set\1920x1080\images\6740.jpg,D:\vae_test_set\1920x1080\64x64\6740.jpg,1920,1080,0.9997610997797717
D:\vae_test_set\1920x1080\images\25101.jpg,D:\vae_test_set\1920x1080\64x64\25101.jpg,1920,1080,0.9997025381763844
D:\vae_test_set\1920x1080\images\5405.jpg,D:\vae_test_set\1920x1080\64x64\5405.jpg,1920,1080,0.9997990692189256
D:\vae_test_set\1920x1080\images\7175.jpg,D:\vae_test_set\1920x1080\64x64\7175.jpg,1920,1080,0.9997683932741813
D:\vae_test_set\1920x1080\images\13730.jpg,D:\vae_test_set\1920x1080\64x64\13730.jpg,1920,1080,0.9997494580501434
D:\vae_test_set\1920x1080\images\22750.jpg,D:\vae_test_set\1920x1080\64x64\22750.jpg,1920,1080,0.9997148097948818
D:\vae_test_set\1920x1080\images\25371.jpg,D:\vae_test_set\1920x1080\64x64\25371.jpg,1920,1080,0.9996693548283024
D:\vae_test_set\1920x1080\images\2107.jpg,D:\vae_test_set\1920x1080\64x64\2107.jpg,1920,1080,0.9997222716213958
D:\vae_test_set\1920x1080\images\2287.jpg,D:\vae_test_set\1920x1080\64x64\2287.jpg,1920,1080,0.999801335432889
D:\vae_test_set\1920x1080\images\26259.jpg,D:\vae_test_set\1920x1080\64x64\26259.jpg,1920,1080,0.9995767126947269
D:\vae_test_set\1920x1080\images\3924.jpg,D:\vae_test_set\1920x1080\64x64\3924.jpg,1920,1080,0.9997371151446128
D:\vae_test_set\1920x1080\images\25376.jpg,D:\vae_test_set\1920x1080\64x64\25376.jpg,1920,1080,0.9997495766188891
D:\vae_test_set\1920x1080\images\24874.jpg,D:\vae_test_set\1920x1080\64x64\24874.jpg,1920,1080,0.9997957539310469
D:\vae_test_set\1920x1080\images\17044.jpg,D:\vae_test_set\1920x1080\64x64\17044.jpg,1920,1080,0.9997892970695343
D:\vae_test_set\1920x1080\images\18674.jpg,D:\vae_test_set\1920x1080\64x64\18674.jpg,1920,1080,0.9997800771476308
D:\vae_test_set\1920x1080\images\16404.jpg,D:\vae_test_set\1920x1080\64x64\16404.jpg,1920,1080,0.9998082632104307
D:\vae_test_set\1920x1080\images\22398.jpg,D:\vae_test_set\1920x1080\64x64\22398.jpg,1920,1080,0.9997610851570004
D:\vae_test_set\1920x1080\images\26690.jpg,D:\vae_test_set\1920x1080\64x64\26690.jpg,1920,1080,0.9997060233788307
D:\vae_test_set\1920x1080\images\4780.jpg,D:\vae_test_set\1920x1080\64x64\4780.jpg,1920,1080,0.9997454046586549
D:\vae_test_set\1920x1080\images\27132.jpg,D:\vae_test_set\1920x1080\64x64\27132.jpg,1920,1080,0.9997720954325822
D:\vae_test_set\1920x1080\images\1698.jpg,D:\vae_test_set\1920x1080\64x64\1698.jpg,1920,1080,0.9997812130839325
D:\vae_test_set\1920x1080\images\29572.jpg,D:\vae_test_set\1920x1080\64x64\29572.jpg,1920,1080,0.9996608812023778
D:\vae_test_set\1920x1080\images\3459.jpg,D:\vae_test_set\1920x1080\64x64\3459.jpg,1920,1080,0.9997898738243086
D:\vae_test_set\1920x1080\images\1845.jpg,D:\vae_test_set\1920x1080\64x64\1845.jpg,1920,1080,0.9998347674197844
D:\vae_test_set\1920x1080\images\50.jpg,D:\vae_test_set\1920x1080\64x64\50.jpg,1920,1080,0.9997654652939676
D:\vae_test_set\1920x1080\images\25993.jpg,D:\vae_test_set\1920x1080\64x64\25993.jpg,1920,1080,0.999742102474499
D:\vae_test_set\1920x1080\images\22456.jpg,D:\vae_test_set\1920x1080\64x64\22456.jpg,1920,1080,0.9998300442545788
D:\vae_test_set\1920x1080\images\23059.jpg,D:\vae_test_set\1920x1080\64x64\23059.jpg,1920,1080,0.9998411405722186
D:\vae_test_set\1920x1080\images\4464.jpg,D:\vae_test_set\1920x1080\64x64\4464.jpg,1920,1080,0.9997544094232225
D:\vae_test_set\1920x1080\images\11912.jpg,D:\vae_test_set\1920x1080\64x64\11912.jpg,1920,1080,0.9996436351565448
D:\vae_test_set\1920x1080\images\27543.jpg,D:\vae_test_set\1920x1080\64x64\27543.jpg,1920,1080,0.9997619676621268
D:\vae_test_set\1920x1080\images\17040.jpg,D:\vae_test_set\1920x1080\64x64\17040.jpg,1920,1080,0.9996209271273157
D:\vae_test_set\1920x1080\images\13366.jpg,D:\vae_test_set\1920x1080\64x64\13366.jpg,1920,1080,0.9997761517120172
D:\vae_test_set\1920x1080\images\19144.jpg,D:\vae_test_set\1920x1080\64x64\19144.jpg,1920,1080,0.9996540470902088
D:\vae_test_set\1920x1080\images\7974.jpg,D:\vae_test_set\1920x1080\64x64\7974.jpg,1920,1080,0.9997592200150855
D:\vae_test_set\1920x1080\images\22886.jpg,D:\vae_test_set\1920x1080\64x64\22886.jpg,1920,1080,0.9998045896143197
D:\vae_test_set\1920x1080\images\27469.jpg,D:\vae_test_set\1920x1080\64x64\27469.jpg,1920,1080,0.9998171640837
D:\vae_test_set\1920x1080\images\24819.jpg,D:\vae_test_set\1920x1080\64x64\24819.jpg,1920,1080,0.9996704156368114
D:\vae_test_set\1920x1080\images\3104.jpg,D:\vae_test_set\1920x1080\64x64\3104.jpg,1920,1080,0.9997497705962746
D:\vae_test_set\1920x1080\images\2497.jpg,D:\vae_test_set\1920x1080\64x64\2497.jpg,1920,1080,0.9998055575799876
D:\vae_test_set\1920x1080\images\13442.jpg,D:\vae_test_set\1920x1080\64x64\13442.jpg,1920,1080,0.9997640728460541
D:\vae_test_set\1920x1080\images\1617.jpg,D:\vae_test_set\1920x1080\64x64\1617.jpg,1920,1080,0.9997433050926019
D:\vae_test_set\1920x1080\images\4052.jpg,D:\vae_test_set\1920x1080\64x64\4052.jpg,1920,1080,0.9997314078728784
D:\vae_test_set\1920x1080\images\28632.jpg,D:\vae_test_set\1920x1080\64x64\28632.jpg,1920,1080,0.9997374053019398
D:\vae_test_set\1920x1080\images\3075.jpg,D:\vae_test_set\1920x1080\64x64\3075.jpg,1920,1080,0.9997626300393212
D:\vae_test_set\1920x1080\images\1129.jpg,D:\vae_test_set\1920x1080\64x64\1129.jpg,1920,1080,0.9997598333784237
D:\vae_test_set\1920x1080\images\27924.jpg,D:\vae_test_set\1920x1080\64x64\27924.jpg,1920,1080,0.9997674467634164
D:\vae_test_set\1920x1080\images\22785.jpg,D:\vae_test_set\1920x1080\64x64\22785.jpg,1920,1080,0.9997927319276092
D:\vae_test_set\1920x1080\images\6223.jpg,D:\vae_test_set\1920x1080\64x64\6223.jpg,1920,1080,0.9997429195920767
D:\vae_test_set\1920x1080\images\18382.jpg,D:\vae_test_set\1920x1080\64x64\18382.jpg,1920,1080,0.9997328172804169
D:\vae_test_set\1920x1080\images\16843.jpg,D:\vae_test_set\1920x1080\64x64\16843.jpg,1920,1080,0.9995419534853603
D:\vae_test_set\1920x1080\images\14842.jpg,D:\vae_test_set\1920x1080\64x64\14842.jpg,1920,1080,0.9997778677770548
D:\vae_test_set\1920x1080\images\24451.jpg,D:\vae_test_set\1920x1080\64x64\24451.jpg,1920,1080,0.9997533646195774
D:\vae_test_set\1920x1080\images\3664.jpg,D:\vae_test_set\1920x1080\64x64\3664.jpg,1920,1080,0.9998209878935307
D:\vae_test_set\1920x1080\images\7384.jpg,D:\vae_test_set\1920x1080\64x64\7384.jpg,1920,1080,0.9997298804070314
D:\vae_test_set\1920x1080\images\9497.jpg,D:\vae_test_set\1920x1080\64x64\9497.jpg,1920,1080,0.9997674287042385
D:\vae_test_set\1920x1080\images\13814.jpg,D:\vae_test_set\1920x1080\64x64\13814.jpg,1920,1080,0.9997723884541903
D:\vae_test_set\1920x1080\images\14613.jpg,D:\vae_test_set\1920x1080\64x64\14613.jpg,1920,1080,0.999788296711326
D:\vae_test_set\1920x1080\images\26208.jpg,D:\vae_test_set\1920x1080\64x64\26208.jpg,1920,1080,0.9996906427667214
D:\vae_test_set\1920x1080\images\24702.jpg,D:\vae_test_set\1920x1080\64x64\24702.jpg,1920,1080,0.9997845736644148
D:\vae_test_set\1920x1080\images\29487.jpg,D:\vae_test_set\1920x1080\64x64\29487.jpg,1920,1080,0.9998147909894787
D:\vae_test_set\1920x1080\images\9889.jpg,D:\vae_test_set\1920x1080\64x64\9889.jpg,1920,1080,0.9997274165985306
D:\vae_test_set\1920x1080\images\6148.jpg,D:\vae_test_set\1920x1080\64x64\6148.jpg,1920,1080,0.9997818779476517
D:\vae_test_set\1920x1080\images\15961.jpg,D:\vae_test_set\1920x1080\64x64\15961.jpg,1920,1080,0.9997570326737736
D:\vae_test_set\1920x1080\images\23856.jpg,D:\vae_test_set\1920x1080\64x64\23856.jpg,1920,1080,0.9997548958714542
D:\vae_test_set\1920x1080\images\21308.jpg,D:\vae_test_set\1920x1080\64x64\21308.jpg,1920,1080,0.9997775954051213
D:\vae_test_set\1920x1080\images\28521.jpg,D:\vae_test_set\1920x1080\64x64\28521.jpg,1920,1080,0.9997798088917588
D:\vae_test_set\1920x1080\images\16598.jpg,D:\vae_test_set\1920x1080\64x64\16598.jpg,1920,1080,0.9997465492662259
D:\vae_test_set\1920x1080\images\29241.jpg,D:\vae_test_set\1920x1080\64x64\29241.jpg,1920,1080,0.9996677526829514
D:\vae_test_set\1920x1080\images\27343.jpg,D:\vae_test_set\1920x1080\64x64\27343.jpg,1920,1080,0.9997761431164275
D:\vae_test_set\1920x1080\images\16988.jpg,D:\vae_test_set\1920x1080\64x64\16988.jpg,1920,1080,0.9997525972567547
D:\vae_test_set\1920x1080\images\11139.jpg,D:\vae_test_set\1920x1080\64x64\11139.jpg,1920,1080,0.9996408220538523
D:\vae_test_set\1920x1080\images\15882.jpg,D:\vae_test_set\1920x1080\64x64\15882.jpg,1920,1080,0.999804043982657
D:\vae_test_set\1920x1080\images\12906.jpg,D:\vae_test_set\1920x1080\64x64\12906.jpg,1920,1080,0.9997952148176302
D:\vae_test_set\1920x1080\images\22326.jpg,D:\vae_test_set\1920x1080\64x64\22326.jpg,1920,1080,0.9997170880510194
D:\vae_test_set\1920x1080\images\7977.jpg,D:\vae_test_set\1920x1080\64x64\7977.jpg,1920,1080,0.9996569464104761
D:\vae_test_set\1920x1080\images\21019.jpg,D:\vae_test_set\1920x1080\64x64\21019.jpg,1920,1080,0.9996792960313349
D:\vae_test_set\1920x1080\images\19968.jpg,D:\vae_test_set\1920x1080\64x64\19968.jpg,1920,1080,0.999743998485361
D:\vae_test_set\1920x1080\images\28231.jpg,D:\vae_test_set\1920x1080\64x64\28231.jpg,1920,1080,0.9997817950015847
D:\vae_test_set\1920x1080\images\21166.jpg,D:\vae_test_set\1920x1080\64x64\21166.jpg,1920,1080,0.999772046989234
D:\vae_test_set\1920x1080\images\1540.jpg,D:\vae_test_set\1920x1080\64x64\1540.jpg,1920,1080,0.9997153773840981
D:\vae_test_set\1920x1080\images\6116.jpg,D:\vae_test_set\1920x1080\64x64\6116.jpg,1920,1080,0.9996282071071418
D:\vae_test_set\1920x1080\images\11396.jpg,D:\vae_test_set\1920x1080\64x64\11396.jpg,1920,1080,0.9998275201252018
D:\vae_test_set\1920x1080\images\3355.jpg,D:\vae_test_set\1920x1080\64x64\3355.jpg,1920,1080,0.99956824594909
D:\vae_test_set\1920x1080\images\26883.jpg,D:\vae_test_set\1920x1080\64x64\26883.jpg,1920,1080,0.9997910681612566
D:\vae_test_set\1920x1080\images\8347.jpg,D:\vae_test_set\1920x1080\64x64\8347.jpg,1920,1080,0.9997758964178434
D:\vae_test_set\1920x1080\images\9206.jpg,D:\vae_test_set\1920x1080\64x64\9206.jpg,1920,1080,0.9997730348023831
D:\vae_test_set\1920x1080\images\4425.jpg,D:\vae_test_set\1920x1080\64x64\4425.jpg,1920,1080,0.9997536351105317
D:\vae_test_set\1920x1080\images\5660.jpg,D:\vae_test_set\1920x1080\64x64\5660.jpg,1920,1080,0.9998059429555404
D:\vae_test_set\1920x1080\images\17181.jpg,D:\vae_test_set\1920x1080\64x64\17181.jpg,1920,1080,0.999749471310526
D:\vae_test_set\1920x1080\images\20930.jpg,D:\vae_test_set\1920x1080\64x64\20930.jpg,1920,1080,0.9997838793588153
D:\vae_test_set\1920x1080\images\11799.jpg,D:\vae_test_set\1920x1080\64x64\11799.jpg,1920,1080,0.9997081080490589
D:\vae_test_set\1920x1080\images\21323.jpg,D:\vae_test_set\1920x1080\64x64\21323.jpg,1920,1080,0.9997527386667144
D:\vae_test_set\1920x1080\images\21080.jpg,D:\vae_test_set\1920x1080\64x64\21080.jpg,1920,1080,0.999772700512528
D:\vae_test_set\1920x1080\images\12561.jpg,D:\vae_test_set\1920x1080\64x64\12561.jpg,1920,1080,0.9997333902743467
D:\vae_test_set\1920x1080\images\27160.jpg,D:\vae_test_set\1920x1080\64x64\27160.jpg,1920,1080,0.9997657633784015
D:\vae_test_set\1920x1080\images\13771.jpg,D:\vae_test_set\1920x1080\64x64\13771.jpg,1920,1080,0.9995611954046963
D:\vae_test_set\1920x1080\images\27229.jpg,D:\vae_test_set\1920x1080\64x64\27229.jpg,1920,1080,0.9997213416883458
D:\vae_test_set\1920x1080\images\26753.jpg,D:\vae_test_set\1920x1080\64x64\26753.jpg,1920,1080,0.999731767754323
D:\vae_test_set\1920x1080\images\18939.jpg,D:\vae_test_set\1920x1080\64x64\18939.jpg,1920,1080,0.999740028963088
D:\vae_test_set\1920x1080\images\18793.jpg,D:\vae_test_set\1920x1080\64x64\18793.jpg,1920,1080,0.9997552583063335
D:\vae_test_set\1920x1080\images\12184.jpg,D:\vae_test_set\1920x1080\64x64\12184.jpg,1920,1080,0.9995740429264321
D:\vae_test_set\1920x1080\images\20373.jpg,D:\vae_test_set\1920x1080\64x64\20373.jpg,1920,1080,0.9997945442195625
D:\vae_test_set\1920x1080\images\22077.jpg,D:\vae_test_set\1920x1080\64x64\22077.jpg,1920,1080,0.999739870002712
D:\vae_test_set\1920x1080\images\6421.jpg,D:\vae_test_set\1920x1080\64x64\6421.jpg,1920,1080,0.9998168292956184
D:\vae_test_set\1920x1080\images\27864.jpg,D:\vae_test_set\1920x1080\64x64\27864.jpg,1920,1080,0.999806132241228
D:\vae_test_set\1920x1080\images\22359.jpg,D:\vae_test_set\1920x1080\64x64\22359.jpg,1920,1080,0.9997407709966329
D:\vae_test_set\1920x1080\images\17684.jpg,D:\vae_test_set\1920x1080\64x64\17684.jpg,1920,1080,0.9997702217311355
D:\vae_test_set\1920x1080\images\12731.jpg,D:\vae_test_set\1920x1080\64x64\12731.jpg,1920,1080,0.9996433388810048
D:\vae_test_set\1920x1080\images\5534.jpg,D:\vae_test_set\1920x1080\64x64\5534.jpg,1920,1080,0.999754141775894
D:\vae_test_set\1920x1080\images\18297.jpg,D:\vae_test_set\1920x1080\64x64\18297.jpg,1920,1080,0.9997425159073375
D:\vae_test_set\1920x1080\images\8835.jpg,D:\vae_test_set\1920x1080\64x64\8835.jpg,1920,1080,0.9997119141701454
D:\vae_test_set\1920x1080\images\10502.jpg,D:\vae_test_set\1920x1080\64x64\10502.jpg,1920,1080,0.9998156995342183
D:\vae_test_set\1920x1080\images\20684.jpg,D:\vae_test_set\1920x1080\64x64\20684.jpg,1920,1080,0.999780856521298
D:\vae_test_set\1920x1080\images\654.jpg,D:\vae_test_set\1920x1080\64x64\654.jpg,1920,1080,0.9996498419416154
D:\vae_test_set\1920x1080\images\25291.jpg,D:\vae_test_set\1920x1080\64x64\25291.jpg,1920,1080,0.9997367622614782
D:\vae_test_set\1920x1080\images\20146.jpg,D:\vae_test_set\1920x1080\64x64\20146.jpg,1920,1080,0.9995879783131645
D:\vae_test_set\1920x1080\images\2683.jpg,D:\vae_test_set\1920x1080\64x64\2683.jpg,1920,1080,0.9998003680578119
D:\vae_test_set\1920x1080\images\23967.jpg,D:\vae_test_set\1920x1080\64x64\23967.jpg,1920,1080,0.9997242961154469
D:\vae_test_set\1920x1080\images\9575.jpg,D:\vae_test_set\1920x1080\64x64\9575.jpg,1920,1080,0.999672262055077
D:\vae_test_set\1920x1080\images\25813.jpg,D:\vae_test_set\1920x1080\64x64\25813.jpg,1920,1080,0.9995778296179997
D:\vae_test_set\1920x1080\images\21858.jpg,D:\vae_test_set\1920x1080\64x64\21858.jpg,1920,1080,0.999721964395161
D:\vae_test_set\1920x1080\images\12132.jpg,D:\vae_test_set\1920x1080\64x64\12132.jpg,1920,1080,0.9997545495650394
D:\vae_test_set\1920x1080\images\2268.jpg,D:\vae_test_set\1920x1080\64x64\2268.jpg,1920,1080,0.9997859249175058
D:\vae_test_set\1920x1080\images\18570.jpg,D:\vae_test_set\1920x1080\64x64\18570.jpg,1920,1080,0.9996842363538285
D:\vae_test_set\1920x1080\images\3864.jpg,D:\vae_test_set\1920x1080\64x64\3864.jpg,1920,1080,0.9996909958255741
D:\vae_test_set\1920x1080\images\20536.jpg,D:\vae_test_set\1920x1080\64x64\20536.jpg,1920,1080,0.9997513795919173
